HSCODE,DESCRIPTION,CD,RD,SD,VAT,AIT,AT,FIXED
72109000,"Rolled Iron/Steel, Width >=600mm, Otherwise Clad,Plated Or Coated Nes",25,10,0,15,5,5,67
72111300,"Hotrolled Iron/Steel,On 4 Faces,Wid>150mm But<600mm,>=4mm Thick,Not Coils",10,0,0,15,5,5,37
72111400,"Flat/Hotrolled Iron/Steel,Wid<600mm,>=4.75mm Thick,Not Clad/Plated Etc Nes",10,0,0,15,5,5,37
72111900,Other,10,0,0,15,5,5,37
72112300,"Flat/Cold-Rolled Iron/Steel,Width <600mm, Contng.By Weight < 0.25% Carbon",10,0,0,15,5,5,37
72112910,Carbon Steel Strips Of Thickness Not Exceeding 0.125mm,5,0,0,15,5,5,31
72112990,Width Upto 6mm (Excl. Reed Frame Steel Strips),10,0,0,15,5,5,37
72119000,"Flatrolled Iron/Nonalloy Steel,Wid<600mm,Nes(Inc.Furthr Worked Than Rolled",10,0,0,15,5,5,37
72121000,"Flatrolled Iron/Nonalloy Steel,Width <600mm, Plated Or Coated With Tin",10,0,0,15,5,5,37
72122000,Electrolytically plated or coated with zinc,10,0,0,15,5,5,37
72123000,"Flatrolled Iron/Steel,Width<600mm,Zinc Plated/Coated (Excl.Electro-Plated)",10,0,0,15,5,5,37
72124091,Co-polymer coated steel tape,10,0,0,15,5,5,37
72124099,"Other flat-rolled products ..width < 600 mm Painted, varnished or coated with pla",10,0,0,15,5,5,37
72125010,Steel plate of a thickness of 0.25 mm to 0.50 mm,10,0,0,15,5,5,37
72125090,Excl. Steel plate imp.by VAT reg. refrigerator manf. industry,10,0,0,15,5,5,37
72126000,"Flat-Rolled Iron Or Non-Alloy Steel, Width <600mm, Clad",10,0,0,15,5,5,37
72131000,"Hot-rolled iron/steel bars & rods, in coils, cont'g deformations produced by rolling",5,3,45,15,2,5,89.92
72132000,"Hot-rolled bars & rods of free-cutting steel, in coils",5,3,45,15,2,5,89.92
72139110,Wire rod,5,0,45,15,2,5,84.7
72139190,Other of circular cross section measuring less than 14 mm in diameter,5,3,45,15,2,5,89.92
72139910,Wire rod of circular cross section measuring 14 mm to 30 mm in diameter,5,3,45,15,2,5,89.92
72139990,"Hot-rolled iron or non-alloy steel bars & rods, in irregularly wound coils, nes",5,3,45,15,2,5,89.92
72141000,"Iron or non-alloy steel bars and rods, forged,",5,3,45,15,2,5,89.92
72142000,"Iron/steel bars & rods, hot-rolled...,twisted, or with deformations from rolling proc",5,3,45,15,2,5,89.92
72143000,"Bars and rods of free-cutting steel, hot-rolled,hot-drawn or hot-extruded...., nes",5,3,45,15,2,5,89.92
72149100,Of rectangular (other than square) cross section,5,0,45,15,5,5,87.7
72149900,"Iron/steel bars and rods, hot-rolled, hot-drawn or hot extruded, nes",5,3,45,15,2,5,89.92
72151000,"Bars and rods of free-cutting steel, not further worked than cold-formed/cold-finishe",5,3,45,15,2,5,89.92
,,,,,,,,
HSCODE,TARRIFF_DESCRIPTION,CD,RD,SD,VAT,AIT,AT,TTI
72155000,"Bars and rods of iron/steel, not further worked than cold-formed or cold-finished",5,3,45,15,2,5,89.92
72159000,"Bars and rods of iron/steel, nes (incl. further worked than cold-formed/cold finished",5,3,45,15,2,5,89.92
72161000,"U, I Or H Sections Of Iron/Steel, Hot-Rolled..., <80mm High",5,3,20,15,2,5,57.52
72162100,"L Sections Of Iron/Steel, Hot-Rolled..., <80mm High",5,3,20,15,2,5,57.52
72162200,"T Sections Of Iron/Steel, Hot-Rolled..., <80mm High",5,3,20,15,2,5,57.52
72163100,"U Sections Of Iron/Steel, Hot-Rolled..., >=80mm High",5,3,20,15,2,5,57.52
72163200,"I Sections Of Iron/Steel, Hot-Rolled..., >=80mm High",5,3,20,15,2,5,57.52
72163300,"H Sections Of Iron/Steel, Hot-Rolled..., >=80mm High",5,3,20,15,2,5,57.52
72164000,"L Or T Sections Of Iron/Steel, Hot-Rolled..., >=80mm High",5,3,20,15,2,5,57.52
72165000,"Angles/Shapes/Sections Of Iron/Steel,Not Furthr Worked Than Hot-Rolled Nes",5,3,20,15,2,5,57.52
72166100,"Angles,Shapes.. Of Iron/Steel,No More Workd Thn Cold-Formed,From Flat Rol.",5,3,20,15,2,5,57.52
72166900,"Angles,Shapes..Of Iron/Steel,Not Further Worked Thn Coldformd/Finished Nes",5,3,20,15,2,5,57.52
72169100,"Angles/Sections Of Iron/Steel,Coldformed/Finishd From Flatrolled Prods Nes",5,3,20,15,2,5,57.52
72169900,"Angles, Shapes And Sections Of Iron Or Non-Alloy Steel, Nes",5,3,20,15,2,5,57.52
72171000,"Wire Of Iron/Non-Alloy Steel,Not Plated/Coated,Whether Or Not Polished",15,0,0,15,5,5,43
72172000,"Wire Of Iron Or Non-Alloy Steel,Plated Or Coated With Zinc",15,0,0,15,5,5,43
72173000,"Wire Of Iron/Non-Alloy Steel,Plated Or Coated With Base Metals (Excl.Zinc)",15,0,0,15,5,5,43
72179000,Other,25,3,0,15,5,5,58.6
72181000,"Ingots And Other Primary Forms, Of Stainless Steel",0,20,0,15,5,5,49
72189100,"Semifinishd Prods Of Stainlss Steel,Rectngular(Other Than Square)X-Section",0,20,0,15,5,5,49
72189900,"Semi-Finished Products Of Stainless Steel,Nes",0,20,0,15,5,5,49
72191100,Of a thickness exceeding 10 mm,10,0,0,15,5,5,37
72191200,Of a thickness of 4.75 mm or more but not exceeding 10 mm,10,0,0,15,5,5,37
72191300,Of a thickness of 3 mm or more but less than 4.75 mm,10,0,0,15,5,5,37
72191400,Of a thickness of less than 3 mm,10,0,0,15,5,5,37
72192100,"Hot-Rolled Stainless Steel, Uncoiled, >=600mm By >10mm",10,0,0,15,5,5,37
72192200,"Hot-Rolled Stainless Steel, Uncoiled, >=600mm By 4.75-10mm",10,0,0,15,5,5,37
72192300,"Hot-Rolled Stainless Steel, Uncoiled, >=600mm By 3-4.75mm",10,0,0,15,5,5,37
72192400,"Hot-Rolled Stainless Steel, Uncoiled, >=600mm By <3mm",10,0,0,15,5,5,37
72193100,"Cold-Rolled Stainless Steel, Uncoiled, >=600mm By >4.75mm",10,0,0,15,5,5,37
72193200,"Cold-Rolled Stainless Steel, Uncoiled, >=600mm By 3-4.75mm",10,0,0,15,5,5,37
72193300,"Cold-Rolled Stainless Steel, Uncoiled, >=600mm By 1-3mm",10,0,0,15,5,5,37
72193400,"Cold-Rolled Stainless Steel, Uncoiled, >=600mm By 0.5-1mm",10,0,0,15,5,5,37
72193500,"Cold-Rolled Stainless Steel, Uncoiled, >=600mm By <0.5mm",10,0,0,15,5,5,37
72199000,"Rolled Products Of Stainless Steel, >=600mm Wide, Nes",10,0,0,15,5,5,37
72201100,"Hot-Rolled Stainless Steel, <600mm By >=4.75mm",10,0,0,15,5,5,37
72201210,"Hot-Rolled Stainless Steel, Thickness Less Than 0.12mm",5,0,0,15,5,5,31
72201290,Hot-Rolled Stainless Steel (Excl.Thickness Less Than 0.125mm),10,0,0,15,5,5,37
72202010,"Cold-Rolled Stainless Steel,<600mm Wide, Thickness Less Than 0.125mm",5,0,0,15,5,5,31
72202090,Not Further Worked Than Cold-Rolled(Cold-Reduced)Excl.Thickness <0.125 Mm,10,0,0,15,5,5,37
72209000,"Rolled products stainless steel, <600mm wide, nes",10,0,0,15,5,5,37
72210000,"Stainless Steel Bars & Rods, Hot-Rolled, In Irregularly Wound Coils",5,0,0,15,5,5,31
72221100,"Stainlss Steel Bars/Rods,Not Furthr Workd Than Hotrolld,Circular X-Section",15,0,0,15,5,5,43
,,,,,,,,
HSCODE,TARRIFF_DESCRIPTION,CD,RD,SD,VAT,AIT,AT,TTI
72221900,"Stainlss Steel Bars/Rods,Not Furthr Workd Than Hotrolld,Not Circ.X-Section",15,0,0,15,5,5,43
72222000,"Stainless Steel Bars & Rods, Cold-Formed/Finished",15,0,0,15,5,5,43
72223000,"Stainless Steel Bars And Rods, Nes",15,0,0,15,5,5,43
72224000,"Angles, Shapes And Sections Of Stainless Steel",15,0,0,15,5,5,43
72230000,Wire Of Stainless Steel,10,0,0,15,5,5,37
72241000,"Ingots And Other Primary Forms, Of Alloy Steel (Excl. Stainless)",0,20,0,15,5,5,49
72249000,"Semi-Finished Products, Of Alloy Steel (Excl. Stainless)",0,20,0,15,5,5,49
72251100,"Flat-Rolled Products Of Silicon-Electric.Steel,>=600mm Wide,Grain-Oriented",5,0,0,15,5,5,31
72251900,"Flatrolled Prods Of Siliconelectric.Steel,>=600mm Wide,(Excl.Grainoriented",5,0,0,15,5,5,31
72253000,"Other, not further worked than hot-rolled, in coils",10,0,0,15,5,5,37
72254000,"Other, not further worked than hot-rolled, not in coils",10,0,0,15,5,5,37
72255000,"Other, not further worked than cold-rolled (cold-reduced)",10,0,0,15,5,5,37
72259100,"Flatrolled Prods Of Alloy Steel,>=600mm Wide,Electro-Plated/Coated Wt.Zinc",10,0,0,15,5,5,37
72259200,"Flat-Rolled Alloy Steel,>=600mm Wide,Zinc Plated/Coated(Excl.Electroplated",10,0,0,15,5,5,37
72259900,"Flat-Rolled Products Of Alloy Steel, >=600mm Wide, Nes",10,0,0,15,5,0,31.5
72261100,"Flatrolled Products Of Silicon-Electrical Steel,<600mm Wide,Grain-Oriented",10,0,0,15,5,5,37
72261900,"Flatrolled Prods.Of Siliconelectric.Steel,<600mm Wide,Not Grain-Oriented",5,0,0,15,5,5,31
72262000,"Flat-Rolled High Speed Steel, <600mm Wide",10,0,0,15,5,5,37
72269100,"Flatrolled Prods Alloy Steel,Not Furthr Workd Than Hotrolld,<600mmwide Nes",10,0,0,15,5,5,37
72269200,"Flatrolled Prods Alloy Steel,Not Furthr Workd Than Coldrolld,<600mm Wd Nes",10,0,0,15,5,5,37
72269910,Silicon crystal steel sheet (Amorphos),10,0,0,15,5,5,37
72269990,"Flat-Rolled Products Of Other Alloy Steel, <600mm Wide, Nes",10,0,0,15,5,5,37
72271000,"Bars And Rods, Hot-Rolled, In Coils, Of High-Speed Steel",10,0,0,15,5,5,37
72272000,"Bars And Rods, Hot-Rolled, In Coils, Of Silico-Manganese Steel",10,0,0,15,5,5,37
72279010,"Bars and rods, hot-rolled, in irregularly wound coils, of other alloy steel...M.S. shaft",10,0,0,15,5,5,37
72279020,M.S. Bars and rods,10,3,30,15,5,5,81.28
72279090,Excl. M.S. rod/shaft imp.by VAT reg. electric fan or water pump motor manuf. Ind.,10,0,0,15,5,5,37
72281000,"Bars And Rods, Of High-Speed Steel",10,0,0,15,5,5,37
72282000,Bars And Rods Of Silico-Manganese Steel,10,0,0,15,5,5,37
72283000,"Bars And Rods Of Alloy Steel, Nes, Hot-Rolled, -Drawn Or Extruded",10,0,0,15,5,5,37
72284000,Bars And Rods Of Alloy Steel Not Further Worked Than Fooged,10,0,0,15,5,5,37
72285000,"Bars&Rods Of Alloy Stl.,Not Frthr.Worked Then Cold-Formed/Cold-Finished",10,0,0,15,5,5,37
72286000,"Bars And Rods Of Alloy Steel, Nes",10,0,0,15,5,5,37
72287000,"Angles, Shapes And Sections Of Alloy Steel",10,0,0,15,5,5,37
72288000,"Hollow Drill Bars And Rods, Of Alloy Or Non-Alloy Steel",10,0,0,15,5,5,37
72292000,Wire Of Silico-Manganese Alloy Steel,10,0,0,15,5,5,37
72299000,"Wire Of Alloy Steel, Nes",10,0,0,15,5,5,37
73011000,Sheet Piling Of Iron Or Steel,10,0,0,15,5,5,37
73012000,"Angles, Shapes And Sections Of Iron Or Steel",10,0,0,15,5,5,37
73021000,Railway Rails Of Iron Or Steel,5,0,0,15,5,5,31
73023000,Railway Switch Blades And Other Crossing Pieces Of Iron Or Steel,10,0,0,15,5,5,37
73024000,Railway Fish Plates And Sole Plates Of Iron Or Steel,10,0,0,15,5,5,37
73029000,"Railway Track Construction Material Of Iron Or Steel, Etc, Nes",10,0,0,15,5,5,37
,,,,,,,,
HSCODE,TARRIFF_DESCRIPTION,CD,RD,SD,VAT,AIT,AT,TTI
73030000,"Tubes, Pipes And Hollow Profiles, Of Cast Iron",25,3,20,15,5,5,89.32
73041110,"Line pipe of a kind used for oil or gas pipelines : Of stainless steel, Exceed",15,0,0,15,5,5,43
73041120,"Line pipe of a kind used for oil or gas pipelines : Of stainless steel, 8 inch",25,3,20,15,5,5,89.32
73041910,"Line pipe of a kind used for oil or gas pipelines:Excl.Of stainless steel, Exc",15,0,0,15,5,5,43
73041920,"Line pipe of a kind used for oil or gas pipelines:Excl.Of stainless steel, 8 in",25,3,20,15,5,5,89.32
73042210,"Casing, tubing and drill pipe..Drill pipe of stainless steel Exceeding 8 inch d",15,0,0,15,5,5,43
73042220,"Casing, tubing and drill pipe..Drill pipe of stainless steel 8 inch dia or less",25,3,0,15,5,5,58.6
73042310,"Casing, tubing and drill pipe, Excl. Drill pipe of stainless steel: Exceeding",15,0,0,15,5,5,43
73042320,"Casing,tubing & drill pipe,Excl.Drill pipe of stainless steel: Exceed. 8 inch d",25,3,0,15,5,5,58.6
73042410,"Casing, tubing and drill pipe..Other, of stainless steel , Exceeding 8 inch di",15,0,0,15,5,5,43
73042420,"Casing, tubing and drill pipe..Other, of stainless steel , 8 inch dia or less",25,3,0,15,5,5,58.6
73042910,"Seamless Iron/Steel Casing..(Ex.Drill Pipe),>8"" Dia,Used In Oil/Gas",15,0,0,15,5,5,43
73042920,"Seamless Iron/Steel Casing..(Ex.Drill Pipe),<=8"" Dia,Used In Oil/Gas Drill",25,3,0,15,5,5,58.6
73043100,"Seamless Iron/Steel Tubes/Pipes/Profiles, Circular, Cold-Drawn/Rolled",25,3,0,15,5,5,58.6
73043900,Other Circular cross section of iron or non alloy steel (Excl cold drawn or cold rol),25,3,0,15,5,5,58.6
73044110,"Capillary Tube Of 16 Bwg To 29 Bwg, Of Stainless Steel,Circular Cross...",5,0,0,15,5,5,31
73044190,"Capillary Tube (Excl.16 Bwg To 29 Bwg), Of S.Steel, Circular Cross Section",25,3,0,15,5,5,58.6
73044910,"Other Capillary Tube Of 16 Bwg To 29 Bwg, Of S.Stell, Circular,Nes",5,0,0,15,5,5,31
73044990,"Other Tubes,Pipes,Profiles,Circular,Nes(Excl.Capillary Tube Of 16 Bwg To..",25,3,0,15,5,5,58.6
73045100,"Seamless Alloy Tubes/Pipes/Profiles, Cold-Drawn/Rolled",25,3,0,15,5,5,58.6
73045900,"Seamless Alloy Tubes/Pipes/Profiles, Nes",25,3,0,15,5,5,58.6
73049000,Seamless Iron/Steel Tubes/Pipes/Profiles Of Non-Circular X-Section,25,3,20,15,5,5,89.32
73051100,"Iron/Steel Line Pipe,Longitud.Submerged Arc Welded,Circ.X-Section >406.4mm",25,3,0,15,5,5,58.6
73051200,"Iron/Steel Line Pipe,Longitudnlly Welded,Nes,Circ.X-Sect.>406.4mm Ext.Diam",25,3,0,15,5,5,58.6
73051900,"Iron/Steel Line Pipe,Spirally Welded,Circular X-Section,>406.4mm Ext.Diam",25,3,0,15,5,5,58.6
73052000,"Iron/Steel Casing For Drilling For Oil Or Gas, >406.4mm External Diameter",25,3,0,15,5,5,58.6
73053100,Longitudinally welded,25,3,0,15,5,5,58.6
73053900,"Iron/steel tubes and pipes, spirally welded, >406.4mm external diameter",25,3,0,15,5,5,58.6
73059000,"Iron/steel tubes, riveted, >406.4mm external diameter",25,3,0,15,5,5,58.6
73061110,"Line pipe of a kind used for oil/gas pipelines:Welded, of stainless steel Excee",15,0,0,15,5,5,43
73061120,"Line pipe of a kind used for oil/gas pipelines:Welded, of stainless steel, 8 in",25,3,20,15,5,5,89.32
73061910,"Line pipe of a kind used for oil/gas pipelines:Excl. Wel, of stainless steel Ex",15,0,0,15,5,5,43
73061920,"Line pipe of a kind used for oil/gas pipelines:Excl.Welded,of stainless steel,",25,3,20,15,5,5,89.32
73062110,"Casing and tubing of a kind used in the dril for oil/gas,Welded,of stainless st",15,0,0,15,5,5,43
73062120,"Casing and tubing of a kind used in the dril for oil/gas,Welded,of stainless st",25,3,20,15,5,5,89.32
73062910,"Casing and tubing of a kind used in the dril for oil/gas,Excl.Weld,of s.less st",15,0,0,15,5,5,43
73062920,"Casing and tubing of a kind used in the dril for oil/gas,Excl.Weld.,of s.less s",25,3,20,15,5,5,89.32
73063000,"Other, welded, of circular cross-section of iron or non-alloy steel",25,3,20,15,5,5,89.32
73064000,"Other, welded, of circular cross-section, of stainless steel",25,3,20,15,5,5,89.32
73065000,"Other, welded, of circular cross-section, of other alloy steel",25,3,20,15,5,5,89.32
73066100,"Othr,weld, of non-circu.cr.section Of square or rec.cross-sec., NES",25,3,20,15,5,5,89.32
73066900,"Othr,weld, of non-circu. C.-sec.Of othr non-Circu.cr.-section ERW pipes&s.less",25,3,20,15,5,5,89.32
73069000,"Tubes, pipes and hollow profiles, riveted, of iron or steel, nes",25,3,20,15,5,5,89.32
,,,,,,,,
HSCODE,TARRIFF_DESCRIPTION,CD,RD,SD,VAT,AIT,AT,TTI
73071100,Cast Tube Or Pipe Fittings Of Non-Malleable Cast Iron,25,3,20,15,5,5,89.32
73071900,"Cast Tube Or Pipe Fittings Of Iron,Oth.Than Non-Malleable Steel",25,3,20,15,5,5,89.32
73072100,Flanges Of Stainless Steel,25,3,0,15,5,5,58.6
73072200,"Threaded Elbows, Bends And Sleeves Of Stainless Steel",25,3,0,15,5,5,58.6
73072300,Butt Welding Fittings (Excl. Elbows And Bends) Of Stainless Steel,25,3,0,15,5,5,58.6
73072900,"Tube Or Pipe Fittings Of Stainless Steel, Nes",25,3,0,15,5,5,58.6
73079100,Flanges Of Iron Or Steel (Excl. Stainless),25,3,0,15,5,5,58.6
73079210,Sleeves,25,3,0,15,5,5,58.6
73079290,"Threaded Elbows, Bends And Sleeves Of Iron Or Steel (Excl. Stainless)",25,3,0,15,5,5,58.6
73079300,Lock ring,25,3,0,15,5,5,58.6
73079910,"Tube Or Pipe Fittings Of Iron Or Steel (Excl. Stainless), Nes",25,3,0,15,5,5,58.6
73079990,"Tube Or Pipe Fittings Of Iron Or Steel (Excl. Stainless), Nes",25,3,20,15,5,5,89.32
73081000,Bridges And Bridge-Sections Of Iron Or Steel,25,3,0,15,5,5,58.6
73082000,Towers And Lattice Masts Of Iron Or Steel,25,3,0,15,5,5,58.6
73083000,"Doors, Window-Frames And Thresholds For Doors Of Iron Or Steel",25,3,0,15,5,5,58.6
73084000,"Equipment For Scaffolding,Shuttering,Propping Or Pitpropping Of Iron/Steel",25,3,0,15,5,5,58.6
73089010,Door co-ordinator,25,3,0,15,5,5,58.6
73089020,Industrial Racking System,25,3,0,15,5,5,58.6
73089091,Metal frames for LCD/LED TV panel,25,3,0,15,5,5,58.6
73089099,"Structures And Parts Of Structures, Nes, Of Iron Or Steel",25,3,0,15,5,5,58.6
73090010,Silo,5,0,0,15,5,5,31
73090090,"Reservoirs, Tanks... (Excl. For Gas) Of Iron Or Steel, >=300 L",10,0,0,15,5,5,37
73101000,"Tanks, Casks, Drums, Cans... (Excl. For Gas) Of Iron Or Steel, 50-300 L",25,3,0,15,5,5,58.6
73102110,"Tin plated cans, bottom not closed by soldering or crimping (e.g. Beverage Can Type)",25,3,0,15,5,5,58.6
73102190,Cans Closed By Soldering And Crimping (Excl.Tin Plated Cans),25,3,0,15,5,5,58.6
73102900,"Tanks, Casks, Drums... (Excl. For Gas) Of Iron Or Steel, <50 L",25,3,0,15,5,5,58.6
73110010,"Containers For Compressed Or Liquefied Gas,Of Iron/Steel, >5000l,Ckd",1,0,0,15,5,5,26.2
73110020,LPG GAS CYLINDER CAPACITY BELOW 5000 LITRES,5,0,0,15,5,5,31
73110090,"Containers For Compressed Or Liquefied Gas (Ex.Capacity >5000l, Ckd)",1,0,0,15,5,5,26.2
73121000,"Stranded Wire, Cables Of Iron Or Steel, Not Electically Insulated",25,3,0,15,5,5,58.6
73129000,"Plaited Bands, Slings, Etc, Of Iron Or Steel, Not Electically Insulated",25,3,0,15,5,5,58.6
73130000,"Barbed Wire And Other Fencing Material, Of Iron Or Steel",25,3,0,15,5,5,58.6
73141200,Stainless Steel Woven Cloth Endless Bands For Machinery,1,0,0,15,5,5,26.2
73141400,Woven Cloth Of Stainless Steel (Excl. Endless Bands For Machinery),1,0,0,15,5,5,26.2
73141900,Woven Cloth Of Iron Or Steel Wire (Excl.Endless Bands Or Stainless Steel),25,3,0,15,5,5,58.6
73142000,"Wire Iron/Steel Grill,Fencing,Welded @ Intersect,Mesh>=100cm2,X-Sectn>=3mm",25,3,0,15,5,5,58.6
73143100,"Iron/steel grill, netting & fencing, welded at intersection,plated or coated with zinc",10,0,0,15,5,5,37
73143900,"Iron/Steel Grill, Netting & Fencing, Welded At Intersection, Nes",25,3,0,15,5,5,58.6
73144100,"Iron/Steel Cloth,Grill, Netting & Fencing, Nes, Plated Or Coated With Zinc",25,3,0,15,5,5,58.6
73144200,"Iron/Steel Cloth, Grill, Netting & Fencing, Nes, Coated With Plastics",25,3,0,15,5,5,58.6
73144900,"Iron/Steel Cloth, Grill, Netting & Fencing, Nes,",25,3,0,15,5,5,58.6
73145000,Expanded Metal Of Iron Or Steel,25,3,0,15,5,5,58.6
73151110,"Roller chain of iron or steel Of a kind used exclusively ..or automotive vehicles , nes",10,0,0,15,5,5,37
,,,,,,,,
HSCODE,TARRIFF_DESCRIPTION,CD,RD,SD,VAT,AIT,AT,TTI
73151120,Roller Chain Of Iron/Steel Of A Kind Used Exclusively In Motor Cycles,10,0,0,15,5,5,37
73151190,"Roller Chain Of Iron Or Steel, Nes",10,0,0,15,5,5,37
73151200,Articulated Link Chain (Excl. Roller Chain) Of Iron Or Steel,10,0,0,15,5,5,37
73151900,Parts Of Articulated Link Chain Of Iron Or Steel,10,0,0,15,5,5,37
73152000,Skid Chain Of Iron Or Steel,25,3,0,15,5,5,58.6
73158100,Stud-Link Of Iron Or Steel,25,3,0,15,5,5,58.6
73158200,Welded Link Chain (Excl. Stud-Link) Of Iron Or Steel,25,3,0,15,5,5,58.6
73158900,"Chain, Nes, Of Iron Or Steel",25,3,0,15,5,5,58.6
73159000,"Parts Of Chains, Nes, Of Iron Or Steel",25,3,0,15,5,5,58.6
73160000,"Anchors, Grapnels And Parts Thereof, Of Iron Or Steel",25,3,0,15,5,5,58.6
73170000,"Nails, tacks, drawing pins, ...erial, but excluding such articles with heads of copper.",25,3,20,15,5,5,89.32
73181100,Threaded Coach Screws Of Iron Or Steel,25,3,20,15,5,5,89.32
73181200,Threaded Wood Screws (Excl. Coach Screws) Of Iron Or Steel,25,3,20,15,5,5,89.32
73181300,Threaded Screw Hooks And Screw Rings Of Iron Or Steel,25,3,20,15,5,5,89.32
73181400,Threaded Self-Tapping Screws Of Iron Or Steel Imp by pre-fab. Buil. industry,25,3,20,15,5,5,89.32
73181510,Flus type tower bolt,25,3,20,15,5,5,89.32
73181590,"Threaded Screws&Bolts Of Iron Or Steel,Nes Whether Or Not With Nuts/Washer",25,3,20,15,5,5,89.32
73181600,Threaded Nuts Of Iron Or Steel,25,3,20,15,5,5,89.32
73181900,"Threaded Articles, Nes, Of Iron Or Steel",25,3,20,15,5,5,89.32
73182100,Non-Threaded Spring Washers And Other Lock Washers Of Iron/Steel,10,0,0,15,5,5,37
73182200,Other washers,25,3,0,15,5,5,58.6
73182310,Stapple Pin For Tv Cabinet And Rivets For Tv/Radio,10,0,0,15,5,5,37
73182390,"Rivets, Nes",25,3,0,15,5,5,58.6
73182400,Cotters And Cotter-Pins Of Iron/Steel,25,3,0,15,5,5,58.6
73182910,M.S. Nipple,5,0,0,15,5,5,31
73182990,"Screw,bolts,nuts,coach,screws,screw hooks,river,cotters,cotter-pins,washers..,NES",25,3,0,15,5,5,58.6
73194000,Safety pins and other pins,25,3,0,15,5,5,58.6
73199000,"Knitting needles, bodkins, crochet hooks, etc, of iron or steel",25,3,0,15,5,5,58.6
73201000,LEAF SPRINGS AND LEAVES THERE FOR,25,3,20,15,5,5,89.32
73202000,Helical springs of iron or steel,25,3,0,15,5,5,58.6
73209000,Other,25,3,0,15,5,5,58.6
